gmap_id,name,address,description,latitude,longitude,category,avg_rating,num_of_reviews,price,hours,MISC,state,relative_results,url
4747938224,The Veranda Cafe at Silver Lake Golf Course,Desconocida,Sin descripción,40.6224172,-74.0978576,['restaurant'],,,,Mo-Su 06:00-23:30,"{'cuisine': None, 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': 'https://www.silverlakegolf.com/'}",,,https://www.silverlakegolf.com/
8333874056,Lucky Garden,Desconocida,Sin descripción,40.6413558,-74.0947929,['restaurant'],,,,,"{'cuisine': None, 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
8333874057,Casa Blanca,Desconocida,Sin descripción,40.6410434,-74.094644,['restaurant'],,,,,"{'cuisine': None, 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
8333874054,Shakers,Desconocida,Sin descripción,40.6445414,-74.0979546,['restaurant'],,,,,"{'cuisine': None, 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
12013002101,Joe's Lobster House,Desconocida,Sin descripción,40.5829544,-74.0957263,['restaurant'],,,,,"{'cuisine': 'seafood', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
12013171287,Grand Sahara Turkish Grill,Hylan Boulevard 1828,Sin descripción,40.5845516,-74.0939435,['restaurant'],,,,11:00-22:00,"{'cuisine': 'turkish', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': 'https://www.grandsaharagrill.com/'}",NY,,https://www.grandsaharagrill.com/
12013171288,Yemen Cafe,Hylan Boulevard 1816,Sin descripción,40.5847158,-74.0936672,['restaurant'],,,,09:00-23:00,"{'cuisine': 'yemeni', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': 'https://yemencafe.com/yemencaferestauranthylan'}",NY,,https://yemencafe.com/yemencaferestauranthylan
12013171290,S.I. China Cook Restaurant,Desconocida,Sin descripción,40.5847905,-74.0935722,['restaurant'],,,,,"{'cuisine': 'chinese', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
12013171297,Campania,Desconocida,Sin descripción,40.5852182,-74.093737,['restaurant'],,,,,"{'cuisine': 'italian', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
12013171305,Prime Pizza Kitchen,Desconocida,Sin descripción,40.5853595,-74.0927172,['restaurant'],,,,,"{'cuisine': 'pizza', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
12013171310,Jac Mao Chinese Cuisine,Hylan Boulevard 1771,Sin descripción,40.5859145,-74.0929344,['restaurant'],,,,"Su-Th 12:00-22:00; Fr,Sa 12:00-23:00","{'cuisine': 'chinese', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': 'http://www.jacmao.com/'}",NY,,http://www.jacmao.com/
8333874057,Casa Blanca,Desconocida,Sin descripción,40.6410434,-74.094644,['restaurant'],,,,,"{'cuisine': None, 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
8333874056,Lucky Garden,Desconocida,Sin descripción,40.6413558,-74.0947929,['restaurant'],,,,,"{'cuisine': None, 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
12013171305,Prime Pizza Kitchen,Desconocida,Sin descripción,40.5853595,-74.0927172,['restaurant'],,,,,"{'cuisine': 'pizza', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
12013171310,Jac Mao Chinese Cuisine,Hylan Boulevard 1771,Sin descripción,40.5859145,-74.0929344,['restaurant'],,,,"Su-Th 12:00-22:00; Fr,Sa 12:00-23:00","{'cuisine': 'chinese', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': 'http://www.jacmao.com/'}",NY,,http://www.jacmao.com/
12168871943,Red Apple,Desconocida,Sin descripción,40.5867165,-74.0916786,['restaurant'],,,,,"{'cuisine': 'asian', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
12168864132,Hitto Ramen,Desconocida,Sin descripción,40.5878249,-74.0912095,['restaurant'],,,,,"{'cuisine': 'noodle', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
12168864135,Cafe Latté,Desconocida,Sin descripción,40.5879428,-74.0914506,['restaurant'],,,,,"{'cuisine': 'mediterranean', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
12168864136,Opera Cafe & Lounge,Desconocida,Sin descripción,40.5881917,-74.0902869,['restaurant'],,,,,"{'cuisine': 'turkish', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
12168871903,Trattoria Oliveto,Hylan Boulevard 1642,Sin descripción,40.5884781,-74.0901218,['restaurant'],,,,"Mo 12-21:30; Tu off; We,Th 12:00-21:30; Fr,Sa 12:00-22:00; Su 13:00-21:30","{'cuisine': 'italian', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': 'https://olivetonyc.com/'}",NY,,https://olivetonyc.com/
12677264732,Qunying 1468 Hylan Cafe Inc.,Desconocida,Sin descripción,40.5924439,-74.0870738,['restaurant'],,,,,"{'cuisine': 'chinese', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
12677264733,Hylan Curry & Grill,Desconocida,Sin descripción,40.5923043,-74.087137,['restaurant'],,,,,"{'cuisine': 'indian', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
12677264740,El Patron II,Desconocida,Sin descripción,40.5920489,-74.087696,['restaurant'],,,,,"{'cuisine': 'mexican', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
9005755217,Perkins,Hylan Boulevard 1409,Sin descripción,40.5944238,-74.0870031,['restaurant'],,,,Mo-Su 08:00-20:00,"{'cuisine': 'american', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': 'https://www.perkinsrestaurants.com/locations/us/ny/staten-island/1409-hylan-blvd/'}",,,https://www.perkinsrestaurants.com/locations/us/ny/staten-island/1409-hylan-blvd/
12677264722,Cielo,Desconocida,Sin descripción,40.5934534,-74.0870944,['restaurant'],,,,,"{'cuisine': 'italian', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
12160492396,El Pollo Restaurant & Bar,Richmond Road 560,Sin descripción,40.6129641,-74.0872903,['restaurant'],,,,,"{'cuisine': 'mexican', 'wheelchair': None, 'takeaway': 'yes', 'delivery': None, 'website': 'https://elpollosi.com/'}",NY,,https://elpollosi.com/
12677264731,Kuzina - The Greek Kitchen,Desconocida,Sin descripción,40.5927383,-74.0868471,['restaurant'],,,,,"{'cuisine': 'greek', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
12677264732,Qunying 1468 Hylan Cafe Inc.,Desconocida,Sin descripción,40.5924439,-74.0870738,['restaurant'],,,,,"{'cuisine': 'chinese', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
12677264733,Hylan Curry & Grill,Desconocida,Sin descripción,40.5923043,-74.087137,['restaurant'],,,,,"{'cuisine': 'indian', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
12173774617,Brooklyn's Finest Pizza & Restaurant,Desconocida,Sin descripción,40.5975023,-74.0841629,['restaurant'],,,,,"{'cuisine': 'pizza', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
12634538042,#1 Chinese Kitchen,Desconocida,Sin descripción,40.5971771,-74.0843298,['restaurant'],,,,,"{'cuisine': 'chinese', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
12634538052,Bocelli,Desconocida,Sin descripción,40.597386,-74.0840907,['restaurant'],,,,,"{'cuisine': 'italian', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
12677124373,Cafe Luna,Desconocida,Sin descripción,40.5968088,-74.0851232,['restaurant'],,,,,"{'cuisine': 'italian', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
12677124374,Pho Vietnamese Noodle,Desconocida,Sin descripción,40.596884,-74.0850643,['restaurant'],,,,,"{'cuisine': 'vietnamese', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
12160492396,El Pollo Restaurant & Bar,Richmond Road 560,Sin descripción,40.6129641,-74.0872903,['restaurant'],,,,,"{'cuisine': 'mexican', 'wheelchair': None, 'takeaway': 'yes', 'delivery': None, 'website': 'https://elpollosi.com/'}",NY,,https://elpollosi.com/
2473702737,New Asha Sri Lanka Restaurant,Victory Boulevard 322,Sin descripción,40.6341969,-74.0853708,['restaurant'],,,,,"{'cuisine': 'sri_lankan', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
11882575221,New Dosa Garden,Victory Boulevard 323,Sin descripción,40.6342345,-74.0856905,['restaurant'],,,,Tu-Sa 11:00-21:00,"{'cuisine': 'indian;sri_lankan', 'wheelchair': None, 'takeaway': 'yes', 'delivery': 'yes', 'website': 'https://newdosagarden.com/'}",,,https://newdosagarden.com/
11882575225,My Family Pizza,Desconocida,Sin descripción,40.6338188,-74.0856923,['restaurant'],,,,,"{'cuisine': 'pizza', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
11882575264,Ceylon Curry,Victory Boulevard 324,Sin descripción,40.6341351,-74.0854245,['restaurant'],,,,,"{'cuisine': 'sri_lankan', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",NY,,
4412820120,Toto's,Desconocida,Sin descripción,40.5761334,-74.0828437,['restaurant'],,,,,"{'cuisine': None, 'wheelchair': 'limited', 'takeaway': None, 'delivery': None, 'website': None}",,,
12173774617,Brooklyn's Finest Pizza & Restaurant,Desconocida,Sin descripción,40.5975023,-74.0841629,['restaurant'],,,,,"{'cuisine': 'pizza', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
12634538052,Bocelli,Desconocida,Sin descripción,40.597386,-74.0840907,['restaurant'],,,,,"{'cuisine': 'italian', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
5760276225,The Hop Shop,Van Duzer Street 372,Sin descripción,40.6291335,-74.0796835,['restaurant'],,,,,"{'cuisine': None, 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
12445025715,Big Jean Restaurant,Desconocida,Sin descripción,40.6270817,-74.0778719,['restaurant'],,,,,"{'cuisine': 'african', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
12445025722,Chen's Brother Cuisine,Desconocida,Sin descripción,40.6271306,-74.0772464,['restaurant'],,,,,"{'cuisine': 'chinese', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
5760276225,The Hop Shop,Van Duzer Street 372,Sin descripción,40.6291335,-74.0796835,['restaurant'],,,,,"{'cuisine': None, 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
2495737087,San Rasa,Corson Avenue 19,Sin descripción,40.6382761,-74.0795189,['restaurant'],,,,,"{'cuisine': 'sri_lankan', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': 'http://sanrasa.com/'}",NY,,http://sanrasa.com/
4992984181,El Pastorcito,Victory Boulevard 74,Sin descripción,40.638042,-74.0790867,['restaurant'],,,,,"{'cuisine': 'latin_american', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",NY,,
10258109515,M&K Spanish Restaurant,Desconocida,Sin descripción,40.6374449,-74.0769048,['restaurant'],,,,,"{'cuisine': 'spanish', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
10258109517,Punto Latino,Desconocida,Sin descripción,40.6373797,-74.0768757,['restaurant'],,,,,"{'cuisine': None, 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
2494344430,Enoteca Maria,Hyatt Street 27,Sin descripción,40.6419968,-74.077292,['restaurant'],,,,,"{'cuisine': 'italian', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': 'https://enotecamaria.com/'}",,,https://enotecamaria.com/
2494344782,Mandi House,Richmond Terrace 58,Sin descripción,40.6441909,-74.0770534,['restaurant'],,,,,"{'cuisine': None, 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
2494344981,A & S Pizza,Stuyvesant Place 87,Sin descripción,40.6439865,-74.0775895,['restaurant'],,,,,"{'cuisine': None, 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
9247313009,The Burrito Shoppe,Stuyvesant Place 100,Sin descripción,40.6438616,-74.0777627,['restaurant'],,,,Mo-Su 12:00-19:30,"{'cuisine': None, 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
9247313010,Chang Noi Thai,Stuyvesant Place 100,Sin descripción,40.6437103,-74.0776278,['restaurant'],,,,,"{'cuisine': None, 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
9247313013,Green Tea Chinese,Richmond Terrace 58,Sin descripción,40.6441465,-74.077012,['restaurant'],,,,,"{'cuisine': None, 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
2570198566,Lakruwana,Bay Street 668,Sin descripción,40.6257173,-74.0752862,['restaurant'],,,,"Mo off; Tu-We 12:00-15:00,17:00-21:00pm; Th-Fr 12:00-15:00,17:00-21:00; Sa 12:30-21:30; Su 12:30-21:30","{'cuisine': 'sri_lankan', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': 'http://www.lakruwana.com/'}",NY,,http://www.lakruwana.com/
5152965408,Bari's Pizza,Bay Street 596,Sin descripción,40.6272568,-74.0761423,['restaurant'],,,,,"{'cuisine': None, 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
5152970104,Wazobia Restaurant,Bay Street 611,Sin descripción,40.6270718,-74.0757508,['restaurant'],,,,,"{'cuisine': None, 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
5152965408,Bari's Pizza,Bay Street 596,Sin descripción,40.6272568,-74.0761423,['restaurant'],,,,,"{'cuisine': None, 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
8333874046,Twisted Vineyard,Bay Street 500,Sin descripción,40.6297766,-74.0768424,['restaurant'],,,,,"{'cuisine': None, 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': 'https://vineyard.twistedpizzaheros.com/restaurant/order-online-22817.html'}",NY,,https://vineyard.twistedpizzaheros.com/restaurant/order-online-22817.html
10759352712,Seppe Pizza Bar,Desconocida,Sin descripción,40.6290468,-74.0742209,['restaurant'],,,,,"{'cuisine': 'pizza', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
8333874047,New Choi Hee,Desconocida,Sin descripción,40.6317925,-74.0762962,['restaurant'],,,,,"{'cuisine': None, 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
8333874048,7 Days,Desconocida,Sin descripción,40.6337701,-74.076245,['restaurant'],,,,,"{'cuisine': None, 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
8333874049,Tacos El Pinguino,Desconocida,Sin descripción,40.6374403,-74.0755423,['restaurant'],,,,,"{'cuisine': None, 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
8333874050,Daddy'Os BBQ & Sports Bar,Desconocida,Sin descripción,40.6375588,-74.0755335,['restaurant'],,,,,"{'cuisine': None, 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
10258109515,M&K Spanish Restaurant,Desconocida,Sin descripción,40.6374449,-74.0769048,['restaurant'],,,,,"{'cuisine': 'spanish', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
10258109517,Punto Latino,Desconocida,Sin descripción,40.6373797,-74.0768757,['restaurant'],,,,,"{'cuisine': None, 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
11674006308,Mariachi,Desconocida,Sin descripción,40.6372562,-74.0755274,['restaurant'],,,,,"{'cuisine': 'mexican', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
6395035075,Cargo Cafe,Bay Street 120,Sin descripción,40.6394493,-74.0758024,['restaurant'],,,,,"{'cuisine': None, 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",NY,,
8333874051,Boyarski,Desconocida,Sin descripción,40.6388126,-74.0760088,['restaurant'],,,,,"{'cuisine': None, 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
8333874052,Sherri's Kitchen,Desconocida,Sin descripción,40.6397957,-74.0757011,['restaurant'],,,,,"{'cuisine': None, 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
8333874053,Pier 76,Desconocida,Sin descripción,40.6401319,-74.0757951,['restaurant'],,,,,"{'cuisine': None, 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': 'http://www.pier76si.com/'}",,,http://www.pier76si.com/
11430028903,Beso,Desconocida,Sin descripción,40.6402711,-74.0758291,['restaurant'],,,,,"{'cuisine': 'spanish', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
418524116,Talay Thai Restaurant,Stuyvesant Place 154,Sin descripción,40.6424804,-74.0766747,['restaurant'],,,,11:00-09:30,"{'cuisine': 'thai', 'wheelchair': 'yes', 'takeaway': None, 'delivery': None, 'website': 'https://talay.restaurant'}",,,https://talay.restaurant
2494344430,Enoteca Maria,Hyatt Street 27,Sin descripción,40.6419968,-74.077292,['restaurant'],,,,,"{'cuisine': 'italian', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': 'https://enotecamaria.com/'}",,,https://enotecamaria.com/
2494344782,Mandi House,Richmond Terrace 58,Sin descripción,40.6441909,-74.0770534,['restaurant'],,,,,"{'cuisine': None, 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
2494344981,A & S Pizza,Stuyvesant Place 87,Sin descripción,40.6439865,-74.0775895,['restaurant'],,,,,"{'cuisine': None, 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
9247313009,The Burrito Shoppe,Stuyvesant Place 100,Sin descripción,40.6438616,-74.0777627,['restaurant'],,,,Mo-Su 12:00-19:30,"{'cuisine': None, 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
9247313010,Chang Noi Thai,Stuyvesant Place 100,Sin descripción,40.6437103,-74.0776278,['restaurant'],,,,,"{'cuisine': None, 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
9247313013,Green Tea Chinese,Richmond Terrace 58,Sin descripción,40.6441465,-74.077012,['restaurant'],,,,,"{'cuisine': None, 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
12026429175,Kum Fung,Desconocida,Sin descripción,40.6218297,-74.0722915,['restaurant'],,,,,"{'cuisine': 'chinese', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
10759352795,Pastavino,Desconocida,Sin descripción,40.6287413,-74.0733496,['restaurant'],,,,,"{'cuisine': 'italian', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
11040482731,Sofia's Taqueria,Desconocida,Sin descripción,40.6188081,-74.0694401,['restaurant'],,,,,"{'cuisine': 'mexican', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
11040482733,Avocado Sushi,Desconocida,Sin descripción,40.6189962,-74.0691668,['restaurant'],,,,,"{'cuisine': 'sushi', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
11040468185,J's On The Bay,Bay Street 1189,Sin descripción,40.6143144,-74.0661415,['restaurant'],,,,Mo off; Tu-Th 10:00-21:00; Fr 10:00-22:00; Sa 09:00-22:00; Su 09:00-20:00,"{'cuisine': 'american', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': 'https://www.jsonthebaysiny.com/'}",NY,,https://www.jsonthebaysiny.com/
11040468189,New Win Hing Chinese Restaurant,Desconocida,Sin descripción,40.6143903,-74.0665263,['restaurant'],,,,,"{'cuisine': 'chinese', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
11040468204,Tony's Brick Oven,Desconocida,Sin descripción,40.6151905,-74.0673487,['restaurant'],,,,,"{'cuisine': 'pizza', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
11040482716,Bayou,Desconocida,Sin descripción,40.616832,-74.0683235,['restaurant'],,,,,"{'cuisine': 'cajun', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
11040482719,Salmon Sushi,Desconocida,Sin descripción,40.6170972,-74.0676184,['restaurant'],,,,,"{'cuisine': 'sushi', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
4412752830,Boardwalk Grill,Desconocida,Sin descripción,40.5903529,-74.0651142,['restaurant'],,,,,"{'cuisine': None, 'wheelchair': 'yes', 'takeaway': None, 'delivery': None, 'website': None}",,,
4412763304,Seaside,Desconocida,Sin descripción,40.5953104,-74.0630919,['restaurant'],,,,,"{'cuisine': 'turkish', 'wheelchair': 'yes', 'takeaway': None, 'delivery': None, 'website': None}",,,
2494097248,Rosebank Pizza,Bay Street 1372,Sin descripción,40.6100761,-74.063346,['restaurant'],,,,Mo-Sa 11:00-22:00; Su 11:00-21:00,"{'cuisine': 'pizza', 'wheelchair': None, 'takeaway': None, 'delivery': 'yes', 'website': 'https://rosebankpizzasi.com'}",,,https://rosebankpizzasi.com
11040468161,Don Cheech,Bay Street 1271,Sin descripción,40.612485,-74.0647611,['restaurant'],,,,"Mo off; Tu-Th 12:00-15:30,16:00-21:30; Fr-Sa 12:00-22:30; Su 12:00-21:00","{'cuisine': 'italian', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': 'https://www.doncheechnyc.com/'}",NY,,https://www.doncheechnyc.com/
4412763304,Seaside,Desconocida,Sin descripción,40.5953104,-74.0630919,['restaurant'],,,,,"{'cuisine': 'turkish', 'wheelchair': 'yes', 'takeaway': None, 'delivery': None, 'website': None}",,,
2494097248,Rosebank Pizza,Bay Street 1372,Sin descripción,40.6100761,-74.063346,['restaurant'],,,,Mo-Sa 11:00-22:00; Su 11:00-21:00,"{'cuisine': 'pizza', 'wheelchair': None, 'takeaway': None, 'delivery': 'yes', 'website': 'https://rosebankpizzasi.com'}",,,https://rosebankpizzasi.com
2552509897,Positanto,4th Avenue 10018,Sin descripción,40.6124871,-74.0342125,['restaurant'],,,,Mo-Th 12:00-22:30; Fr-Sa 12:00-23:30; Su 12:00-22:30,"{'cuisine': 'italian', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': 'https://www.positanonyc.com/'}",NY,,https://www.positanonyc.com/
2552509921,Campania,99th Street 359,Sin descripción,40.6135714,-74.0332657,['restaurant'],,,,,"{'cuisine': 'pizza;italian', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
12235064098,Malone's Chop House,Desconocida,Sin descripción,40.6166565,-74.0336549,['restaurant'],,,,,"{'cuisine': None, 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
7072414498,Las Margaritas,3rd Avenue 9208,Sin descripción,40.6191017,-74.0330313,['restaurant'],,,,Mo-Su 11:00-23:00,"{'cuisine': 'mexican', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
7072426853,Al Horno,3rd Avenue 9112,Sin descripción,40.6197299,-74.0327761,['restaurant'],,,,Mo-Su 11:00-21:45,"{'cuisine': 'mexican', 'wheelchair': None, 'takeaway': 'yes', 'delivery': 'yes', 'website': 'https://www.alhornokitchen.com'}",,,https://www.alhornokitchen.com
9693419527,Oishi Noodle Bar,Desconocida,Sin descripción,40.6181052,-74.0334351,['restaurant'],,,,We 17:00-22:15; Th 17:00-24:00; Fr-Sa 17:00-02:00; Su 17:00-23:00,"{'cuisine': 'japanese', 'wheelchair': None, 'takeaway': 'yes', 'delivery': 'yes', 'website': 'https://www.oishi.nyc'}",,,https://www.oishi.nyc
9693419528,The Common,Desconocida,Sin descripción,40.6178284,-74.0335522,['restaurant'],,,,Mo-Su 08:00-15:30,"{'cuisine': 'american;italian;breakfast', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': 'https://www.thecommonbrooklyn.com'}",,,https://www.thecommonbrooklyn.com
2552587337,Chadwick's,3rd Avenue 8822,Sin descripción,40.6215421,-74.0320146,['restaurant'],,,,,"{'cuisine': 'american', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
10158422688,Bombay Grill,Desconocida,Sin descripción,40.6223483,-74.0316926,['restaurant'],,,,Mo-Th 12:00-22:30; Fr-Sa 12:00-23:00; Su 12:00-22:30,"{'cuisine': 'indian', 'wheelchair': None, 'takeaway': 'yes', 'delivery': 'yes', 'website': 'https://eatbombaygrill.com'}",,,https://eatbombaygrill.com
8180048258,Bay Sushi,Desconocida,Sin descripción,40.6385297,-74.0346843,['restaurant'],,,,Mo-Th 11:00-23:00; Fr 11:00-24:00; Sa 12:00-24:00; Su 12:00-23:00,"{'cuisine': 'sushi', 'wheelchair': None, 'takeaway': 'yes', 'delivery': 'yes', 'website': 'https://www.baysushinyc.com'}",,,https://www.baysushinyc.com
2552509921,Campania,99th Street 359,Sin descripción,40.6135714,-74.0332657,['restaurant'],,,,,"{'cuisine': 'pizza;italian', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
2552542740,The Coffee Club Diner,4th Avenue 9526,Sin descripción,40.6155131,-74.0316022,['restaurant'],,,,,"{'cuisine': 'diner', 'wheelchair': None, 'takeaway': None, 'delivery': 'yes', 'website': None}",,,
2552817413,Campo Bello,5th Avenue 9128,Sin descripción,40.6180713,-74.0293407,['restaurant'],,,,Mo-Sa 10:30-21:00,"{'cuisine': 'latin_american', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': 'https://campobellorestaurant.com/brooklyn/'}",,,https://campobellorestaurant.com/brooklyn/
6008589295,Hunter's Steak & Ale House,Desconocida,Sin descripción,40.6166185,-74.0310953,['restaurant'],,,,Tu-Th 12:00-21:00; Fr-Sa 12:00-22:00; Su 12:00-21:00,"{'cuisine': 'steak_house', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': 'https://hunterssteakhouse.com'}",,,https://hunterssteakhouse.com
6008589478,Fort Hamilton Diner,4th Avenue 9502,Sin descripción,40.6159722,-74.0313613,['restaurant'],,,,,"{'cuisine': 'diner', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
6008597456,UNO Chicago Grill,4th Avenue 9201,Sin descripción,40.6180734,-74.0300202,['restaurant'],,,,,"{'cuisine': 'pizza', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
6008597571,First Oasis Restaurant,4th Avenue 9218,Sin descripción,40.6179668,-74.0305288,['restaurant'],,,,,"{'cuisine': 'middle_eastern', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
8981032242,Shobu Sushi,Desconocida,Sin descripción,40.6158798,-74.0308447,['restaurant'],,,,"Mo,We,Th 11:00-22:00; Fr 11:00-23:00; Sa 12:00-23:00; Su 12:00-22:00","{'cuisine': 'sushi', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
2552587337,Chadwick's,3rd Avenue 8822,Sin descripción,40.6215421,-74.0320146,['restaurant'],,,,,"{'cuisine': 'american', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
2552595826,Cebu,3rd Avenue 8801,Sin descripción,40.6218894,-74.0315305,['restaurant'],,,,Mo-Th 15:00-22:00; Fr 12:00-23:00; Sa 11:00-23:00; Su 11:00-22:00,"{'cuisine': 'american;brunch', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': 'https://www.cebubrooklyn.com'}",,,https://www.cebubrooklyn.com
2552595848,Arirang Hibachi Steakhouse,4th Avenue 8812,Sin descripción,40.6211082,-74.0292547,['restaurant'],,,,,"{'cuisine': 'japanese', 'wheelchair': None, 'takeaway': None, 'delivery': None, 'website': None}",,,
